Population,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year
0.03358962896736701,0.3380281690140845,0.3857172577604593,0.5066332565375987,0.5909090909090909,0.42857142857142855,0.0,0.098032773428399,0.3448288201154699,0.1800446226298011
0.044148413053196243,0.8873239436619719,0.26925713946241303,0.2834174074661084,0.6363636363636365,0.0,0.0,0.1584579855527264,0.05958153540958372,0.13428247320300293
0.033625391148860075,0.352112676056338,0.13357087159594147,0.63725781476477,0.5454545454545455,0.0,0.0,0.12161698370953276,0.22604203825512592,0.13252043845230788
0.01654894948591864,0.6338028169014085,0.1751505490016845,0.44395027367133183,0.5909090909090909,0.14285714285714285,0.0,0.0974136500575218,0.4994943966516111,0.202061784976889
0.3439964237818507,0.7323943661971831,0.04105966601770638,0.28877147273664566,0.45454545454545453,0.0,0.16666666666666666,0.04888792533663098,0.880991224353798,0.1216423076657657
0.12111756817165846,0.8450704225352114,0.08515349889149972,0.5071277138810125,0.8181818181818182,0.14285714285714285,0.0,0.13788952733422113,0.6072392583214211,0.16670606163472848
0.06974519445686186,0.4225352112676056,0.202233685807843,0.36973699350205713,0.7272727272727273,0.0,0.16666666666666666,0.15833524709916755,0.3448613396192385,0.23605765478186966
0.15934734018775143,0.6338028169014085,0.07232377947293626,0.5294184038065977,0.7727272727272728,0.2857142857142857,0.16666666666666666,0.01695234795933029,0.5716649622910068,0.13775087119699303
0.1812159141707644,0.5915492957746479,0.1641300205610453,0.2856694164747088,0.49999999999999994,0.0,0.0,0.3228363258665828,0.6312486529800648,0.3600045912534633
0.2702279839070183,0.9718309859154929,0.3003194753489269,0.37283132951617776,0.7272727272727273,0.0,0.0,0.038464183514274414,0.8332840180331903,0.15886116871375197
0.051497541350022345,0.5070422535211268,0.18239512565420588,0.20222086829901736,0.36363636363636365,0.0,0.0,0.0983077789822573,0.26154551931932346,0.09526277589404702
0.0005453732677693339,0.23943661971830987,0.028528339150924478,0.2917737486982022,0.36363636363636365,0.0,0.16666666666666666,0.11535018314152619,0.833366922547187,0.2031004502383407
0.30718819848010726,0.7323943661971831,0.004489811973241905,0.6075232126705304,0.6818181818181819,0.0,0.0,0.01941393930770876,0.6422420056366601,0.07042796266354737
0.220768886902101,0.6901408450704226,0.31241696303834865,0.5843077431326859,0.5454545454545455,0.0,0.0,0.06245700530483909,0.9048441733177933,0.2131221997058578
0.037863209655789,0.3943661971830986,0.04427310046647091,0.3556992843560761,0.45454545454545453,0.0,0.0,0.0012972274989687185,0.5718214079856551,0.08746811488069961
0.019606616003576216,0.45070422535211274,0.2879349661265472,0.3478880953321964,0.4090909090909091,0.2857142857142857,0.16666666666666666,0.2695749272606939,0.33285019548265904,0.3241996253448597
0.0024407688869021006,0.08450704225352113,0.07228761653892256,0.6132681003795627,0.7727272727272728,0.14285714285714285,0.0,0.33308176718729404,0.7618937111414233,0.357679192586411
0.1301475189986589,0.02816901408450706,0.30484811896468195,0.7010724413676256,0.7272727272727273,0.0,0.0,0.12221971845998698,0.2260755235905354,0.13907996014863716
0.15782744747429592,0.15492957746478875,0.14341248838773382,0.648780708295402,0.5454545454545455,0.2857142857142857,0.16666666666666666,0.12433808815863744,0.5120834316392144,0.23071115322542327
0.002548055431381314,0.1830985915492958,0.17327154615649315,0.737365461611793,0.22727272727272724,0.14285714285714285,0.0,0.09622638359642974,0.428267334338309,0.11249164598837808
0.0028609745194456858,0.7605633802816901,0.2881694643820821,0.39861045213602087,0.5454545454545455,0.42857142857142855,0.0,0.2598943430271254,0.5351463065320589,0.2501214631911225
0.02559678140366562,0.7464788732394366,0.17395024900790765,0.3868417220466077,0.4090909090909091,0.14285714285714285,0.0,0.18799423845461252,0.19043567946891105,0.24708197699866843
0.010782297720160929,0.1971830985915493,0.27556337500038197,0.40283856373731,0.45454545454545453,0.0,0.0,0.017705864155788766,0.547276109984511,0.06800008039814734
0.3154135002235136,0.2112676056338028,0.03883659316076537,0.28142547328426,0.6363636363636365,0.14285714285714285,0.0,0.019125188845949923,0.28536271348144304,0.05812868866415339
0.00937863209655789,0.6901408450704226,0.07467924347760875,0.6871655857200057,0.49999999999999994,0.42857142857142855,0.0,0.05141365682324892,0.1665461383317649,0.06259043163097058
0.28791238265534197,0.676056338028169,0.10627787374169911,0.3398917847574006,0.5454545454545455,0.14285714285714285,0.16666666666666666,0.038331701630544716,0.6073783475932825,0.08878440679910451
0.22866338846669645,0.04225352112676056,0.05902247218867321,0.41758421854206623,0.49999999999999994,0.5714285714285714,0.0,0.038963506176339986,0.5120834316392144,0.17672594103055322
0.002852033974072418,0.6056338028169014,0.07529223421684217,0.5445174091732754,0.5454545454545455,0.0,0.3333333333333333,0.04438085660490292,0.26154551931932346,0.03400394185514026
0.49637013857845325,0.8028169014084506,0.22484538218477731,0.3882243616023066,0.5454545454545455,0.0,0.0,0.016741913056692016,0.5352118546232688,0.03630225828016197
0.13598569512740277,0.6338028169014085,0.15976614068742762,0.7152389120524538,0.36363636363636365,0.14285714285714285,0.0,0.1810536232824708,0.678695113304398,0.283088109619108
0.03128296826106392,0.7042253521126761,0.44541050402891835,0.23613658908699844,0.0909090909090909,0.14285714285714285,0.0,0.03201567838358406,0.3924704783448676,0.04119059806910463
0.12945015645954402,0.1971830985915493,0.05992031855251727,0.32419650611814826,0.2727272727272727,0.14285714285714285,0.16666666666666666,0.26409805565901173,0.3806256761089112,0.3321035556738244
0.0416092981671882,0.8169014084507044,0.31242740581073764,0.46117604848145266,0.2727272727272727,0.14285714285714285,0.0,0.24484542108330543,0.49957201050164446,0.2967184891833807
0.23531515422440766,0.15492957746478875,0.09252377558203663,0.5192440817716331,0.5454545454545455,0.0,0.0,0.0517239742585486,0.7858295646194157,0.14327273270437904
0.0003129190880643719,0.9154929577464789,0.20931052059424948,0.4138026361632906,0.7272727272727273,0.0,0.16666666666666666,0.08163549267469572,0.21409689895772455,0.05338787174453807
0.0046580241394725075,0.07042253521126762,0.2493431206090318,0.2450070264796413,0.5909090909090909,0.14285714285714285,0.16666666666666666,0.168679270483898,0.5114903777072088,0.2571904708346641
0.15735359856951273,0.8732394366197184,0.398227737759398,0.4403753114749628,0.6363636363636365,0.14285714285714285,0.0,0.2719950209239971,0.3926216571645089,0.27141959018320766
0.029718372820742064,0.02816901408450706,0.15417542844277807,0.6810707614515551,0.45454545454545453,0.14285714285714285,0.16666666666666666,0.08448785701884355,0.4876200723204266,0.13020199047777395
0.49282074206526594,0.7183098591549296,0.2232769551258213,0.5014037325016808,0.49999999999999994,0.14285714285714285,0.16666666666666666,0.18961701971171951,0.6788515589990464,0.2356871498441824
0.03610192221725525,0.1971830985915493,0.16676596969669896,0.6487911155049862,0.4090909090909091,0.14285714285714285,0.0,0.14274086073006406,0.4876200723204266,0.1773683282909794
0.28544479213232005,0.49295774647887325,0.08872914283442293,0.5828220302264688,0.8181818181818182,0.14285714285714285,0.0,0.021719134850951054,0.6669598782450749,0.09322855432890628
0.17795261510952168,0.09859154929577468,0.18878142244715698,0.48078083782671527,0.36363636363636365,0.14285714285714285,0.0,0.22853415045964665,0.4280060221648657,0.24716662340857817
0.116227089852481,0.7183098591549296,0.013371273859269256,0.6993378228962558,0.6818181818181819,0.0,0.3333333333333333,0.3069321532526052,0.5946502233338178,0.30545900037464596
0.012910147518998659,0.7464788732394366,0.20215505559944744,0.31350048872193675,0.4090909090909091,0.2857142857142857,0.16666666666666666,0.03976717393780457,0.5946502233338178,0.095786329643686
0.019293696915511846,0.49295774647887325,0.11681111148112046,0.3801737617502558,0.7727272727272728,0.14285714285714285,0.0,0.13761721554991377,0.7857466601054187,0.27372947055357605
0.016092981671881983,0.5352112676056339,0.04565943651651082,0.6874003588564291,0.45454545454545453,0.0,0.3333333333333333,0.17023407362024875,0.44006931169446695,0.18295018758676151
0.00026821636119803307,0.3380281690140845,0.11719358768910074,0.5945954041192062,0.36363636363636365,0.2857142857142857,0.3333333333333333,0.19386786834588995,0.4399904798498522,0.25813271495977724
0.032919088064371924,0.2112676056338028,0.12016405363361489,0.5651267432546265,0.5909090909090909,0.0,0.0,0.11933730496896124,0.5471360548810089,0.16686833636691334
0.3731157800625838,0.4084507042253521,0.21470541151813818,0.738159255924093,0.6818181818181819,0.14285714285714285,0.0,0.05911612515191559,0.2733840888486321,0.07845117745087654
0.005632543585158694,0.4225352112676056,0.033631876725160506,0.5308291703065803,0.7727272727272728,0.42857142857142855,0.16666666666666666,0.07855451090950302,0.5352118546232688,0.10468303735580198
0.1375324094769781,0.6338028169014085,0.09681993214286502,0.48166429417946904,0.4090909090909091,0.14285714285714285,0.0,0.030624543237185546,0.38049185371205674,0.031637768285980826
0.0022977201609298164,0.3098591549295775,0.2503002587138844,0.3537340387186837,0.36363636363636365,0.0,0.0,0.23774643879714608,0.15451536830593215,0.20718047247787008
0.009047831917746982,0.6901408450704226,0.0471040200303204,0.488311501693561,0.5909090909090909,0.2857142857142857,0.0,0.17072969609043057,0.45190884705541656,0.18218137636917647
0.18173446580241392,0.5352112676056339,0.1359509341311302,0.3338331434861282,0.5454545454545455,0.42857142857142855,0.0,0.3147355758188567,0.39239286449483435,0.2996149498026112
0.000616897630755476,0.08450704225352113,0.10030371836569994,0.45992141798265174,0.4090909090909091,0.14285714285714285,0.0,0.07481018454374833,0.27359552509552,0.17102754801093611
0.010102816271792579,0.8591549295774649,0.19682154497104512,0.49804247953758635,0.49999999999999994,0.42857142857142855,0.0,0.16313919350334882,0.928505392806607,0.22074054551388458
0.03763969602145731,0.6056338028169014,0.24704327403656434,0.26935181309106787,0.6818181818181819,0.14285714285714285,0.16666666666666666,0.08619607659529088,0.22582004446926773,0.16209531670423816
0.001385784532856504,0.2816901408450705,0.04125401761494582,0.4246424043795964,0.45454545454545453,0.2857142857142857,0.0,0.11753158637160278,0.6192700283472539,0.17816347015226144
0.3371569065713008,0.14084507042253525,0.0805401527885896,0.7790927882426545,0.5454545454545455,0.14285714285714285,0.0,0.30110120930222983,0.3210441454571189,0.3495974529509435
0.016092981671881983,0.3661971830985916,0.09971729868065628,0.21034340031823764,0.3181818181818182,0.2857142857142857,0.0,0.053511373222933124,0.7739900292584659,0.15717642573810905
0.07177469825659365,0.6619718309859155,0.1397379861995282,0.3388112056596861,0.5909090909090909,0.2857142857142857,0.0,0.12741674076494228,0.1665461383317649,0.11786818676186334
0.28483683504693785,0.23943661971830987,0.2095708163652786,0.41897684351380926,0.6363636363636365,0.2857142857142857,0.16666666666666666,0.10079425646263554,0.5123054254250727,0.17025298464872815
0.14395172105498436,0.1830985915492958,0.14215517859210003,0.5912166398299125,0.36363636363636365,0.42857142857142855,0.16666666666666666,0.09848772312629248,0.33310470877228593,0.13875414117159912
0.1828252123379526,0.22535211267605637,0.28749018137664595,0.5471337386448196,0.45454545454545453,0.0,0.16666666666666666,0.087758572302538,0.2140139944437276,0.15911094372489404
0.0014394278050961107,0.7042253521126761,0.36619283167105676,0.2831466781241136,0.5454545454545455,0.0,0.0,0.05109102447160432,0.6669598782450749,0.12611434844929575
0.2611533303531515,0.619718309859155,0.1312402381833939,0.5522718856087051,0.36363636363636365,0.0,0.0,0.12750603382759393,0.4401416586694935,0.1964237308620514
0.007340187751452838,0.47887323943661975,0.138819795767993,0.4298946023647786,0.5909090909090909,0.0,0.16666666666666666,0.044659560406956185,0.19043567946891105,0.11933181879745697
0.052266428252123374,0.1971830985915493,0.03545503007653818,0.39104362502802364,0.45454545454545453,0.5714285714285714,0.0,0.05026017637748075,0.6669598782450749,0.15546427722377795
0.040017881090746533,0.4084507042253521,0.48526484205132725,0.5043542278223674,0.4090909090909091,0.0,0.16666666666666666,0.07161748316712627,0.2854015751210601,0.1437609526366588
0.04943227536879749,0.676056338028169,0.04891475808563561,0.5336254212774907,0.49999999999999994,0.14285714285714285,0.16666666666666666,0.024366412084535362,0.38049185371205674,0.06019998339752149
0.22644613321412604,0.7323943661971831,0.2985192574198702,0.10474189119164452,0.5909090909090909,0.14285714285714285,0.0,0.10668656828765896,0.49942884856040104,0.18383276818612126
0.03340187751452838,0.323943661971831,0.3365137763567357,0.24591145046736804,0.4090909090909091,0.0,0.0,0.12314173281161427,0.8214752417932157,0.20299951662771845
0.005453732677693339,0.5774647887323944,0.2947924253389154,0.24439332720705734,0.3181818181818182,0.14285714285714285,0.0,0.1194757281740793,0.15451536830593215,0.10443860781972589
0.00030397854269110413,0.3943661971830986,0.11724854761341462,0.3343758729516659,0.49999999999999994,0.0,0.0,0.10489904553283455,0.47578150279111786,0.12987234754181454
0.028600804649083593,0.7323943661971831,0.4742121730778908,0.09572925228726914,0.7272727272727273,0.0,0.0,0.07557483389377219,0.5826604749848677,0.11371216306390866
0.010147518998658917,1.0,0.12087412347913107,0.23114074459430123,0.49999999999999994,0.2857142857142857,0.0,0.08804541518868889,0.5590103792121934,0.17832987940349063
0.015645954403218594,0.8028169014084506,0.2873313738824638,0.3054807584907757,0.4090909090909091,0.42857142857142855,0.16666666666666666,0.19211331329932743,0.8334538664260266,0.2527895157640318
0.009620026821636119,0.11267605633802819,0.1249405390474018,0.3463626505452233,0.36363636363636365,0.0,0.16666666666666666,0.15093323542189832,0.4519802281988021,0.23552659597204453
0.015127402771569064,0.09859154929577468,0.24483222970633806,0.5352559979740189,0.3181818181818182,0.14285714285714285,0.16666666666666666,0.04411998448543107,0.428267334338309,0.07785101217422308
0.385543138131426,0.9295774647887324,0.10935489464151568,0.5306037227728089,0.5909090909090909,0.14285714285714285,0.0,0.02658022870536874,0.5350686926820255,0.05107901429496097
0.021421546714349572,0.7183098591549296,0.1930138394194778,0.5309839964405495,0.6363636363636365,0.0,0.3333333333333333,0.032433840419116566,0.4875875528166579,0.08022888015253812
0.11545820295037997,0.1830985915492958,0.07523491499950707,0.483987842177143,0.45454545454545453,0.2857142857142857,0.16666666666666666,0.05856407470621019,0.2854015751210601,0.165344513510174
0.13563701385784532,0.8169014084507044,0.13771348072571699,0.6450701431949888,0.5909090909090909,0.14285714285714285,0.0,0.03151171485468769,0.27349065861672484,0.09479762969363095
0.04610639248994188,0.8028169014084506,0.1392123666559493,0.7253083016331934,0.6363636363636365,0.2857142857142857,0.0,0.02440667318917354,0.6541662058944001,0.10374983418559633
0.007402771569065713,0.7887323943661971,0.18706818894440708,0.5622038035642511,0.7272727272727273,0.14285714285714285,0.0,0.030702433142547524,0.6192700283472539,0.0812844531923605
0.0008761734465802414,0.43661971830985913,0.08840120110447403,0.47758995240430147,0.4090909090909091,0.2857142857142857,0.0,0.20929272082722838,0.11887552418430775,0.23899040738568025
0.1401072865444792,0.4084507042253521,0.13519077765508164,0.6592500129193518,0.6818181818181819,0.14285714285714285,0.16666666666666666,0.1512271951104403,0.8689238621548147,0.21599169613874047
0.019928475637013856,0.02816901408450706,0.2109691035881637,0.6882912604360513,0.7272727272727273,0.2857142857142857,0.0,0.0845924535038509,0.3449852658101181,0.13833796262067835
0.044541797049620024,0.11267605633802819,0.23225263402495816,0.5119240811083232,0.4090909090909091,0.2857142857142857,0.0,0.06425259087510349,0.45196910448266314,0.16573673209772977
0.1660706303084488,0.7605633802816901,0.0300411874546102,0.4166639958445145,0.3181818181818182,0.0,0.16666666666666666,0.1905662523824452,0.6667552408820033,0.21156565137982677
0.14050067054090298,0.323943661971831,0.12960636975080028,0.4928172587148816,0.5454545454545455,0.0,0.0,0.06909457346590955,0.39239286449483435,0.11370723059810967
0.05589628967367009,0.11267605633802819,0.11449068877935324,0.580019595192796,0.49999999999999994,0.2857142857142857,0.16666666666666666,0.031834288599890105,0.4994832729354719,0.15600697739766178
0.03427805096110863,0.5211267605633803,0.18979939937040916,0.48295961299707896,0.49999999999999994,0.42857142857142855,0.0,0.2522923030978045,0.654220630269471,0.2948177504285116
0.1748413053196245,0.3943661971830986,0.04143220225344972,0.3985744580765756,0.45454545454545453,0.2857142857142857,0.16666666666666666,0.1867056812442517,0.6667552408820033,0.2161349533112832
0.42675011175681715,0.9718309859154929,0.0581687562074063,0.366077232327292,0.5454545454545455,0.14285714285714285,0.3333333333333333,0.09836231346687423,0.5122398773338627,0.11916210378721373
0.777165847116674,0.295774647887324,0.07841996057814747,0.326227588833133,0.36363636363636365,0.2857142857142857,0.16666666666666666,0.06999684989739406,0.45190884705541656,0.1160102977791315
0.000616897630755476,0.8873239436619719,0.183828144764518,0.5355799589115008,0.49999999999999994,0.0,0.0,0.2669405671207747,0.8214752417932157,0.29053480092251793
0.13440321859633436,0.9154929577464789,0.17716163357912915,0.49000385979700983,0.5454545454545455,0.14285714285714285,0.0,0.19517947826859505,0.23810629361636826,0.1842294147184927
0.023898077782744744,0.45070422535211274,0.41292706152800274,0.7242233423353509,0.49999999999999994,0.2857142857142857,0.0,0.02253276713014312,0.39253602643607766,0.053280493447357934
0.016799284756370138,0.9718309859154929,0.038889348499797124,0.5012676542212039,0.5454545454545455,0.2857142857142857,0.16666666666666666,0.1538434333102532,0.4876200723204266,0.1629154627248298
0.0032007152436298613,0.8169014084507044,0.08533651814685037,0.49862158790239014,0.5454545454545455,0.0,0.0,0.0700376537700823,0.2852584131798167,0.1484814823554561
